test model relativeRisk haplotypeLength recFrac Training_mTDT_minFreq10.00000_01 Training_mTDT_minFreq10.00000_05 Training_mTDT_minFreq10.00000_001 Training_mTDT_minFreq10.00000_005 Training_ScoreTDT_01 Training_ScoreTDT_05 Training_ScoreTDT_001 Training_ScoreTDT_005 Training_ScoreTDT_minFreq10.00000_01 Training_ScoreTDT_minFreq10.00000_05 Training_ScoreTDT_minFreq10.00000_001 Training_ScoreTDT_minFreq10.00000_005 Training_mTDT1T_01 Training_mTDT1T_05 Training_mTDT1T_001 Training_mTDT1T_005 Training_mTDT1T_minFreq10.00000_01 Training_mTDT1T_minFreq10.00000_05 Training_mTDT1T_minFreq10.00000_001 Training_mTDT1T_minFreq10.00000_005 Training_mTDTP_01 Training_mTDTP_05 Training_mTDTP_001 Training_mTDTP_005 Training_mTDT1_01 Training_mTDT1_05 Training_mTDT1_001 Training_mTDT1_005 Training_mTDT1_minFreq10.00000_01 Training_mTDT1_minFreq10.00000_05 Training_mTDT1_minFreq10.00000_001 Training_mTDT1_minFreq10.00000_005 Training_mTDTYateAlpha_0.50000_01 Training_mTDTYateAlpha_0.50000_05 Training_mTDTYateAlpha_0.50000_001 Training_mTDTYateAlpha_0.50000_005 
PowerTwoLoci RecOrRec 1.6 8 0.0000000	0.73	0.82	0.54	0.65	0.56	0.78	0.42	0.52	0.73	0.84	0.53	0.62	0.83	0.94	0.59	0.75	0.79	0.93	0.55	0.72	0.67	0.8	0.52	0.61	0.84	0.97	0.61	0.77	0.82	0.96	0.57	0.74	0.55	0.69	0.4	0.52
PowerTwoLoci RecOrRec 2.0 8 0.0000000	0.83	0.96	0.63	0.77	0.71	0.89	0.56	0.64	0.81	0.96	0.65	0.78	0.88	0.98	0.69	0.85	0.84	0.95	0.68	0.79	0.73	0.87	0.61	0.69	0.91	0.99	0.7	0.89	0.88	0.97	0.69	0.82	0.69	0.85	0.54	0.66
PowerTwoLoci RecOrRec 2.4 8 0.0000000	0.89	0.97	0.76	0.87	0.8	0.92	0.67	0.73	0.9	0.97	0.76	0.85	0.91	0.99	0.77	0.87	0.87	0.99	0.74	0.85	0.79	0.94	0.67	0.76	0.92	0.99	0.78	0.88	0.89	0.99	0.74	0.87	0.81	0.91	0.66	0.76
PowerTwoLoci RecOrRec 2.6 8 0.0000000	0.92	0.97	0.83	0.88	0.87	0.94	0.69	0.82	0.93	0.96	0.82	0.9	0.94	0.98	0.78	0.9	0.91	0.98	0.74	0.88	0.84	0.95	0.71	0.77	0.96	0.98	0.79	0.92	0.93	0.98	0.75	0.9	0.85	0.91	0.7	0.81
PowerTwoLoci Threshold 1.2 8 0.0000000	0.61	0.71	0.42	0.5	0.41	0.61	0.28	0.35	0.58	0.73	0.39	0.52	0.71	0.95	0.47	0.63	0.67	0.92	0.45	0.59	0.54	0.77	0.39	0.51	0.75	0.96	0.48	0.67	0.71	0.94	0.46	0.6	0.41	0.58	0.29	0.37
PowerTwoLoci Threshold 1.6 8 0.0000000	0.73	0.82	0.54	0.65	0.56	0.78	0.42	0.52	0.73	0.84	0.53	0.62	0.83	0.94	0.59	0.75	0.79	0.93	0.55	0.72	0.67	0.8	0.52	0.61	0.84	0.97	0.61	0.77	0.82	0.96	0.57	0.74	0.55	0.69	0.4	0.52
PowerTwoLoci Threshold 2.0 8 0.0000000	0.83	0.96	0.63	0.77	0.71	0.89	0.56	0.64	0.81	0.96	0.65	0.78	0.88	0.98	0.69	0.85	0.84	0.95	0.68	0.79	0.73	0.87	0.61	0.69	0.91	0.99	0.7	0.89	0.88	0.97	0.69	0.82	0.69	0.85	0.54	0.66
PowerTwoLoci Threshold 2.4 8 0.0000000	0.89	0.97	0.76	0.87	0.8	0.92	0.67	0.73	0.9	0.97	0.76	0.85	0.91	0.99	0.77	0.87	0.87	0.99	0.74	0.85	0.79	0.94	0.67	0.76	0.92	0.99	0.78	0.88	0.89	0.99	0.74	0.87	0.81	0.91	0.66	0.76
PowerTwoLoci Threshold 2.6 8 0.0000000	0.92	0.97	0.83	0.88	0.87	0.94	0.69	0.82	0.93	0.96	0.82	0.9	0.94	0.98	0.78	0.9	0.91	0.98	0.74	0.88	0.84	0.95	0.71	0.77	0.96	0.98	0.79	0.92	0.93	0.98	0.75	0.9	0.85	0.91	0.7	0.81
PowerTwoLoci Modified 1.2 8 0.0000000	0.61	0.71	0.42	0.5	0.41	0.61	0.28	0.35	0.58	0.73	0.39	0.52	0.71	0.95	0.47	0.63	0.67	0.92	0.45	0.59	0.54	0.77	0.39	0.51	0.75	0.96	0.48	0.67	0.71	0.94	0.46	0.6	0.41	0.58	0.29	0.37
PowerTwoLoci Modified 1.6 8 0.0000000	0.73	0.82	0.54	0.65	0.56	0.78	0.42	0.52	0.73	0.84	0.53	0.62	0.83	0.94	0.59	0.75	0.79	0.93	0.55	0.72	0.67	0.8	0.52	0.61	0.84	0.97	0.61	0.77	0.82	0.96	0.57	0.74	0.55	0.69	0.4	0.52
PowerTwoLoci Modified 2.0 8 0.0000000	0.83	0.96	0.63	0.77	0.71	0.89	0.56	0.64	0.81	0.96	0.65	0.78	0.88	0.98	0.69	0.85	0.84	0.95	0.68	0.79	0.73	0.87	0.61	0.69	0.91	0.99	0.7	0.89	0.88	0.97	0.69	0.82	0.69	0.85	0.54	0.66
PowerTwoLoci Modified 2.4 8 0.0000000	0.89	0.97	0.76	0.87	0.8	0.92	0.67	0.73	0.9	0.97	0.76	0.85	0.91	0.99	0.77	0.87	0.87	0.99	0.74	0.85	0.79	0.94	0.67	0.76	0.92	0.99	0.78	0.88	0.89	0.99	0.74	0.87	0.81	0.91	0.66	0.76
PowerTwoLoci Modified 2.6 8 0.0000000	0.92	0.97	0.83	0.88	0.87	0.94	0.69	0.82	0.93	0.96	0.82	0.9	0.94	0.98	0.78	0.9	0.91	0.98	0.74	0.88	0.84	0.95	0.71	0.77	0.96	0.98	0.79	0.92	0.93	0.98	0.75	0.9	0.85	0.91	0.7	0.81
PowerTwoLoci Additive 1.2 10 0.0000000	0.78	0.84	0.6	0.73	0.58	0.73	0.36	0.52	0.77	0.86	0.58	0.69	0.89	0.98	0.62	0.84	0.78	0.95	0.57	0.69	0.72	0.84	0.53	0.66	0.92	0.98	0.64	0.87	0.82	0.97	0.58	0.73	0.52	0.71	0.33	0.43
PowerTwoLoci Additive 1.6 10 0.0000000	0.85	0.91	0.71	0.8	0.69	0.86	0.51	0.64	0.84	0.92	0.69	0.8	0.94	0.97	0.69	0.9	0.88	0.97	0.62	0.75	0.8	0.91	0.58	0.77	0.96	0.99	0.72	0.93	0.9	0.99	0.64	0.79	0.66	0.81	0.48	0.6
PowerTwoLoci Additive 2.0 10 0.0000000	0.91	0.95	0.79	0.87	0.78	0.91	0.61	0.71	0.9	0.94	0.78	0.88	0.95	0.99	0.81	0.93	0.93	0.97	0.68	0.88	0.85	0.9	0.72	0.81	0.96	0.99	0.83	0.94	0.94	0.98	0.7	0.91	0.71	0.86	0.6	0.68
PowerTwoLoci Additive 2.4 10 0.0000000	0.95	0.97	0.87	0.92	0.86	0.95	0.68	0.81	0.94	0.96	0.88	0.93	0.96	0.98	0.84	0.94	0.95	0.98	0.75	0.89	0.86	0.94	0.74	0.84	0.98	0.99	0.84	0.95	0.96	0.99	0.75	0.91	0.83	0.93	0.66	0.79
PowerTwoLoci Additive 2.6 10 0.0000000	0.94	0.99	0.87	0.94	0.9	0.95	0.77	0.85	0.94	0.98	0.88	0.94	0.96	1	0.88	0.94	0.95	0.98	0.74	0.91	0.89	0.96	0.76	0.86	0.98	1	0.89	0.95	0.97	0.99	0.76	0.94	0.86	0.92	0.72	0.82
PowerTwoLoci DomOrDom 1.2 10 0.0000000	0.64	0.78	0.46	0.58	0.49	0.64	0.29	0.38	0.63	0.76	0.43	0.55	0.84	0.98	0.55	0.74	0.71	0.94	0.46	0.63	0.62	0.8	0.41	0.58	0.88	0.99	0.58	0.78	0.75	0.96	0.49	0.67	0.35	0.55	0.25	0.31
PowerTwoLoci DomOrDom 1.6 10 0.0000000	0.84	0.92	0.74	0.83	0.72	0.86	0.55	0.67	0.83	0.94	0.72	0.81	0.93	0.98	0.72	0.9	0.89	0.97	0.64	0.79	0.82	0.9	0.6	0.76	0.95	0.99	0.76	0.91	0.92	0.98	0.67	0.81	0.66	0.83	0.49	0.63
PowerTwoLoci DomOrDom 2.0 10 0.0000000	0.94	0.97	0.86	0.93	0.84	0.94	0.7	0.81	0.95	0.98	0.87	0.93	0.96	0.99	0.87	0.96	0.96	0.98	0.75	0.91	0.9	0.96	0.72	0.87	0.98	0.99	0.88	0.97	0.98	0.99	0.76	0.93	0.79	0.94	0.69	0.75
PowerTwoLoci DomOrDom 2.4 10 0.0000000	0.97	0.98	0.95	0.96	0.91	0.98	0.79	0.89	0.97	0.98	0.94	0.97	0.97	0.99	0.93	0.95	0.96	0.99	0.83	0.94	0.92	0.97	0.8	0.92	0.98	0.99	0.95	0.97	0.98	0.99	0.86	0.96	0.9	0.98	0.76	0.87
PowerTwoLoci DomOrDom 2.6 10 0.0000000	0.98	0.99	0.93	0.98	0.95	0.98	0.84	0.91	0.98	0.98	0.94	0.97	0.97	1	0.93	0.95	0.96	0.99	0.87	0.94	0.94	0.98	0.8	0.92	0.98	1	0.94	0.97	0.98	0.99	0.88	0.96	0.93	0.98	0.8	0.9
PowerTwoLoci DomAndDom 1.2 10 0.0000000	0.64	0.78	0.46	0.58	0.49	0.64	0.29	0.38	0.63	0.76	0.43	0.55	0.84	0.98	0.55	0.74	0.71	0.94	0.46	0.63	0.62	0.8	0.41	0.58	0.88	0.99	0.58	0.78	0.75	0.96	0.49	0.67	0.35	0.55	0.25	0.31
PowerTwoLoci DomAndDom 1.6 10 0.0000000	0.84	0.92	0.74	0.83	0.72	0.86	0.55	0.67	0.83	0.94	0.72	0.81	0.93	0.98	0.72	0.9	0.89	0.97	0.64	0.79	0.82	0.9	0.6	0.76	0.95	0.99	0.76	0.91	0.92	0.98	0.67	0.81	0.66	0.83	0.49	0.63
PowerTwoLoci DomAndDom 2.0 10 0.0000000	0.94	0.97	0.86	0.93	0.84	0.94	0.7	0.81	0.95	0.98	0.87	0.93	0.96	0.99	0.87	0.96	0.96	0.98	0.75	0.91	0.9	0.96	0.72	0.87	0.98	0.99	0.88	0.97	0.98	0.99	0.76	0.93	0.79	0.94	0.69	0.75
PowerTwoLoci DomAndDom 2.4 10 0.0000000	0.97	0.98	0.95	0.96	0.91	0.98	0.79	0.89	0.97	0.98	0.94	0.97	0.97	0.99	0.93	0.95	0.96	0.99	0.83	0.94	0.92	0.97	0.8	0.92	0.98	0.99	0.95	0.97	0.98	0.99	0.86	0.96	0.9	0.98	0.76	0.87
PowerTwoLoci DomAndDom 2.6 10 0.0000000	0.98	0.99	0.93	0.98	0.95	0.98	0.84	0.91	0.98	0.98	0.94	0.97	0.97	1	0.93	0.95	0.96	0.99	0.87	0.94	0.94	0.98	0.8	0.92	0.98	1	0.94	0.97	0.98	0.99	0.88	0.96	0.93	0.98	0.8	0.9
PowerTwoLoci RecOrRec 1.2 10 0.0000000	0.55	0.71	0.39	0.48	0.4	0.54	0.24	0.33	0.56	0.72	0.37	0.46	0.77	0.97	0.45	0.67	0.62	0.92	0.38	0.54	0.55	0.74	0.35	0.49	0.82	0.98	0.46	0.71	0.63	0.97	0.4	0.57	0.33	0.44	0.2	0.31
PowerTwoLoci RecOrRec 1.6 10 0.0000000	0.7	0.82	0.55	0.63	0.55	0.71	0.3	0.48	0.68	0.82	0.51	0.62	0.88	0.96	0.6	0.8	0.75	0.94	0.52	0.65	0.66	0.81	0.48	0.59	0.9	0.98	0.61	0.82	0.77	0.97	0.55	0.68	0.47	0.61	0.29	0.39
PowerTwoLoci RecOrRec 2.0 10 0.0000000	0.83	0.93	0.7	0.8	0.69	0.84	0.49	0.6	0.83	0.93	0.69	0.8	0.9	0.98	0.72	0.88	0.81	0.96	0.62	0.78	0.75	0.89	0.6	0.71	0.94	0.99	0.75	0.91	0.87	0.98	0.67	0.83	0.62	0.79	0.41	0.57
PowerTwoLoci RecOrRec 2.4 10 0.0000000	0.92	0.95	0.79	0.87	0.79	0.93	0.6	0.75	0.89	0.96	0.78	0.87	0.94	0.98	0.82	0.91	0.92	0.97	0.68	0.84	0.8	0.92	0.67	0.77	0.96	0.99	0.83	0.91	0.92	0.98	0.71	0.85	0.72	0.87	0.6	0.69
PowerTwoLoci RecOrRec 2.6 10 0.0000000	0.93	0.95	0.84	0.9	0.86	0.92	0.68	0.81	0.93	0.97	0.83	0.89	0.95	1	0.85	0.92	0.93	0.97	0.75	0.86	0.85	0.96	0.7	0.82	0.96	1	0.84	0.94	0.95	0.98	0.74	0.88	0.8	0.91	0.66	0.74
PowerTwoLoci Threshold 1.2 10 0.0000000	0.55	0.71	0.39	0.48	0.4	0.54	0.24	0.33	0.56	0.72	0.37	0.46	0.77	0.97	0.45	0.67	0.62	0.92	0.38	0.54	0.55	0.74	0.35	0.49	0.82	0.98	0.46	0.71	0.63	0.97	0.4	0.57	0.33	0.44	0.2	0.31
PowerTwoLoci Threshold 1.6 10 0.0000000	0.7	0.82	0.55	0.63	0.55	0.71	0.3	0.48	0.68	0.82	0.51	0.62	0.88	0.96	0.6	0.8	0.75	0.94	0.52	0.65	0.66	0.81	0.48	0.59	0.9	0.98	0.61	0.82	0.77	0.97	0.55	0.68	0.47	0.61	0.29	0.39
PowerTwoLoci Threshold 2.0 10 0.0000000	0.83	0.93	0.7	0.8	0.69	0.84	0.49	0.6	0.83	0.93	0.69	0.8	0.9	0.98	0.72	0.88	0.81	0.96	0.62	0.78	0.75	0.89	0.6	0.71	0.94	0.99	0.75	0.91	0.87	0.98	0.67	0.83	0.62	0.79	0.41	0.57
PowerTwoLoci Threshold 2.4 10 0.0000000	0.92	0.95	0.79	0.87	0.79	0.93	0.6	0.75	0.89	0.96	0.78	0.87	0.94	0.98	0.82	0.91	0.92	0.97	0.68	0.84	0.8	0.92	0.67	0.77	0.96	0.99	0.83	0.91	0.92	0.98	0.71	0.85	0.72	0.87	0.6	0.69
PowerTwoLoci Threshold 2.6 10 0.0000000	0.93	0.95	0.84	0.9	0.86	0.92	0.68	0.81	0.93	0.97	0.83	0.89	0.95	1	0.85	0.92	0.93	0.97	0.75	0.86	0.85	0.96	0.7	0.82	0.96	1	0.84	0.94	0.95	0.98	0.74	0.88	0.8	0.91	0.66	0.74
PowerTwoLoci Modified 1.2 10 0.0000000	0.55	0.71	0.39	0.48	0.4	0.54	0.24	0.33	0.56	0.72	0.37	0.46	0.77	0.97	0.45	0.67	0.62	0.92	0.38	0.54	0.55	0.74	0.35	0.49	0.82	0.98	0.46	0.71	0.63	0.97	0.4	0.57	0.33	0.44	0.2	0.31
PowerTwoLoci Modified 1.6 10 0.0000000	0.7	0.82	0.55	0.63	0.55	0.71	0.3	0.48	0.68	0.82	0.51	0.62	0.88	0.96	0.6	0.8	0.75	0.94	0.52	0.65	0.66	0.81	0.48	0.59	0.9	0.98	0.61	0.82	0.77	0.97	0.55	0.68	0.47	0.61	0.29	0.39
PowerTwoLoci Modified 2.0 10 0.0000000	0.83	0.93	0.7	0.8	0.69	0.84	0.49	0.6	0.83	0.93	0.69	0.8	0.9	0.98	0.72	0.88	0.81	0.96	0.62	0.78	0.75	0.89	0.6	0.71	0.94	0.99	0.75	0.91	0.87	0.98	0.67	0.83	0.62	0.79	0.41	0.57
PowerTwoLoci Modified 2.4 10 0.0000000	0.92	0.95	0.79	0.87	0.79	0.93	0.6	0.75	0.89	0.96	0.78	0.87	0.94	0.98	0.82	0.91	0.92	0.97	0.68	0.84	0.8	0.92	0.67	0.77	0.96	0.99	0.83	0.91	0.92	0.98	0.71	0.85	0.72	0.87	0.6	0.69
PowerTwoLoci Modified 2.6 10 0.0000000	0.93	0.95	0.84	0.9	0.86	0.92	0.68	0.81	0.93	0.97	0.83	0.89	0.95	1	0.85	0.92	0.93	0.97	0.75	0.86	0.85	0.96	0.7	0.82	0.96	1	0.84	0.94	0.95	0.98	0.74	0.88	0.8	0.91	0.66	0.74
PowerOneLocus Additive 1.2 1 0.0000000	0.32	0.4	0.14	0.25	0.32	0.4	0.14	0.25	0.32	0.4	0.14	0.25	0.32	0.4	0.14	0.25	0.32	0.4	0.14	0.25	0.32	0.4	0.14	0.25	0.32	0.4	0.14	0.25	0.32	0.4	0.14	0.25	0.32	0.4	0.14	0.25
PowerOneLocus Additive 1.6 1 0.0000000	0.39	0.45	0.26	0.37	0.39	0.45	0.26	0.37	0.39	0.45	0.26	0.37	0.39	0.45	0.26	0.37	0.39	0.45	0.26	0.37	0.39	0.45	0.26	0.37	0.39	0.45	0.26	0.37	0.39	0.45	0.26	0.37	0.39	0.45	0.26	0.35
PowerOneLocus Additive 2.0 1 0.0000000	0.42	0.55	0.33	0.39	0.42	0.55	0.33	0.39	0.42	0.55	0.33	0.39	0.42	0.55	0.33	0.39	0.42	0.55	0.33	0.39	0.42	0.55	0.33	0.39	0.42	0.55	0.33	0.39	0.42	0.55	0.33	0.39	0.42	0.55	0.33	0.39
PowerOneLocus Additive 2.4 1 0.0000000	0.46	0.59	0.38	0.42	0.46	0.59	0.38	0.42	0.46	0.59	0.38	0.42	0.46	0.59	0.38	0.42	0.46	0.59	0.38	0.42	0.46	0.59	0.38	0.42	0.46	0.59	0.38	0.42	0.46	0.59	0.38	0.42	0.46	0.59	0.38	0.42
PowerOneLocus Additive 2.6 1 0.0000000	0.47	0.59	0.41	0.44	0.47	0.59	0.41	0.44	0.47	0.59	0.41	0.44	0.47	0.59	0.41	0.44	0.47	0.59	0.41	0.44	0.47	0.59	0.41	0.44	0.47	0.59	0.41	0.44	0.47	0.59	0.41	0.44	0.47	0.58	0.4	0.44
PowerOneLocus DomOrDom 1.2 1 0.0000000	0.33	0.44	0.18	0.27	0.33	0.44	0.18	0.27	0.33	0.44	0.18	0.27	0.33	0.44	0.18	0.27	0.33	0.44	0.18	0.27	0.33	0.44	0.18	0.27	0.33	0.44	0.18	0.27	0.33	0.44	0.18	0.27	0.33	0.44	0.18	0.26
PowerOneLocus DomOrDom 1.6 1 0.0000000	0.38	0.52	0.3	0.37	0.38	0.52	0.3	0.37	0.38	0.52	0.3	0.37	0.38	0.52	0.3	0.37	0.38	0.52	0.3	0.37	0.38	0.52	0.3	0.37	0.38	0.52	0.3	0.37	0.38	0.52	0.3	0.37	0.38	0.52	0.3	0.37
PowerOneLocus DomOrDom 2.0 1 0.0000000	0.45	0.6	0.38	0.41	0.45	0.6	0.38	0.41	0.45	0.6	0.38	0.41	0.45	0.6	0.38	0.41	0.45	0.6	0.38	0.41	0.45	0.6	0.38	0.41	0.45	0.6	0.38	0.41	0.45	0.6	0.38	0.41	0.44	0.6	0.38	0.41
PowerOneLocus DomOrDom 2.4 1 0.0000000	0.51	0.64	0.4	0.45	0.51	0.64	0.4	0.45	0.51	0.64	0.4	0.45	0.51	0.64	0.4	0.45	0.51	0.64	0.4	0.45	0.51	0.64	0.4	0.45	0.51	0.64	0.4	0.45	0.51	0.64	0.4	0.45	0.51	0.63	0.4	0.45
PowerOneLocus DomOrDom 2.6 1 0.0000000	0.54	0.62	0.39	0.49	0.54	0.62	0.39	0.49	0.54	0.62	0.39	0.49	0.54	0.62	0.39	0.49	0.54	0.62	0.39	0.49	0.54	0.62	0.39	0.49	0.54	0.62	0.39	0.49	0.54	0.62	0.39	0.49	0.54	0.62	0.39	0.49
PowerOneLocus RecOrRec 1.2 1 0.0000000	0.31	0.38	0.15	0.24	0.31	0.38	0.15	0.24	0.31	0.38	0.15	0.24	0.31	0.38	0.15	0.24	0.31	0.38	0.15	0.24	0.31	0.38	0.15	0.24	0.31	0.38	0.15	0.24	0.31	0.38	0.15	0.24	0.31	0.38	0.15	0.24
PowerOneLocus RecOrRec 1.6 1 0.0000000	0.33	0.46	0.21	0.32	0.33	0.46	0.21	0.32	0.33	0.46	0.21	0.32	0.33	0.46	0.21	0.32	0.33	0.46	0.21	0.32	0.33	0.46	0.21	0.32	0.33	0.46	0.21	0.32	0.33	0.46	0.21	0.32	0.32	0.46	0.21	0.31
PowerOneLocus RecOrRec 2.0 1 0.0000000	0.38	0.47	0.27	0.36	0.38	0.47	0.27	0.36	0.38	0.47	0.27	0.36	0.38	0.47	0.27	0.36	0.38	0.47	0.27	0.36	0.38	0.47	0.27	0.36	0.38	0.47	0.27	0.36	0.38	0.47	0.27	0.36	0.38	0.47	0.27	0.34
PowerOneLocus RecOrRec 2.4 1 0.0000000	0.44	0.53	0.34	0.4	0.44	0.53	0.34	0.4	0.44	0.53	0.34	0.4	0.44	0.53	0.34	0.4	0.44	0.53	0.34	0.4	0.44	0.53	0.34	0.4	0.44	0.53	0.34	0.4	0.44	0.53	0.34	0.4	0.44	0.53	0.33	0.4
PowerOneLocus RecOrRec 2.6 1 0.0000000	0.45	0.59	0.35	0.41	0.45	0.59	0.35	0.41	0.45	0.59	0.35	0.41	0.45	0.59	0.35	0.41	0.45	0.59	0.35	0.41	0.45	0.59	0.35	0.41	0.45	0.59	0.35	0.41	0.45	0.59	0.35	0.41	0.45	0.59	0.35	0.41
PowerOneLocus Additive 1.2 2 0.0000000	0.49	0.64	0.35	0.44	0.44	0.59	0.34	0.41	0.45	0.59	0.35	0.42	0.5	0.66	0.34	0.43	0.51	0.66	0.33	0.43	0.49	0.66	0.34	0.44	0.55	0.69	0.35	0.47	0.55	0.69	0.34	0.47	0.49	0.64	0.34	0.44
PowerOneLocus Additive 1.6 2 0.0000000	0.62	0.75	0.47	0.58	0.58	0.71	0.44	0.51	0.59	0.72	0.45	0.52	0.63	0.74	0.46	0.57	0.64	0.74	0.46	0.58	0.64	0.74	0.48	0.56	0.68	0.76	0.48	0.6	0.68	0.76	0.48	0.6	0.62	0.75	0.46	0.57
PowerOneLocus Additive 2.0 2 0.0000000	0.7	0.8	0.53	0.66	0.65	0.78	0.52	0.6	0.66	0.79	0.53	0.61	0.71	0.81	0.55	0.64	0.71	0.81	0.55	0.64	0.69	0.78	0.56	0.63	0.72	0.81	0.56	0.65	0.72	0.81	0.56	0.65	0.7	0.8	0.53	0.66
PowerOneLocus Additive 2.4 2 0.0000000	0.74	0.82	0.63	0.7	0.71	0.8	0.57	0.67	0.71	0.81	0.57	0.68	0.74	0.83	0.58	0.71	0.74	0.83	0.59	0.71	0.73	0.82	0.6	0.7	0.77	0.85	0.61	0.73	0.76	0.85	0.61	0.73	0.73	0.81	0.63	0.7
PowerOneLocus Additive 2.6 2 0.0000000	0.79	0.83	0.66	0.74	0.74	0.82	0.62	0.72	0.74	0.83	0.64	0.73	0.78	0.84	0.66	0.71	0.78	0.84	0.66	0.71	0.77	0.83	0.64	0.72	0.8	0.86	0.67	0.72	0.8	0.86	0.67	0.72	0.78	0.83	0.67	0.72
PowerOneLocus DomOrDom 1.2 2 0.0000000	0.52	0.67	0.39	0.46	0.48	0.63	0.36	0.43	0.49	0.63	0.38	0.43	0.54	0.68	0.38	0.47	0.55	0.68	0.38	0.47	0.53	0.67	0.37	0.45	0.56	0.73	0.4	0.5	0.56	0.73	0.4	0.5	0.51	0.67	0.39	0.44
PowerOneLocus DomOrDom 1.6 2 0.0000000	0.69	0.79	0.5	0.66	0.67	0.74	0.5	0.58	0.67	0.75	0.5	0.59	0.7	0.79	0.51	0.64	0.7	0.79	0.51	0.64	0.66	0.76	0.5	0.64	0.71	0.81	0.53	0.65	0.71	0.81	0.53	0.65	0.68	0.79	0.49	0.65
PowerOneLocus DomOrDom 2.0 2 0.0000000	0.72	0.81	0.64	0.68	0.69	0.78	0.59	0.67	0.7	0.79	0.6	0.67	0.72	0.8	0.6	0.69	0.72	0.8	0.6	0.69	0.71	0.8	0.6	0.67	0.75	0.82	0.62	0.7	0.75	0.82	0.62	0.7	0.72	0.81	0.63	0.68
PowerOneLocus DomOrDom 2.4 2 0.0000000	0.79	0.85	0.66	0.74	0.75	0.84	0.63	0.68	0.76	0.85	0.63	0.68	0.77	0.85	0.64	0.72	0.77	0.85	0.64	0.72	0.77	0.82	0.64	0.72	0.79	0.86	0.66	0.73	0.78	0.86	0.66	0.73	0.79	0.84	0.66	0.72
PowerOneLocus DomOrDom 2.6 2 0.0000000	0.79	0.85	0.69	0.76	0.76	0.84	0.64	0.72	0.77	0.85	0.65	0.72	0.77	0.87	0.7	0.75	0.77	0.88	0.7	0.75	0.76	0.86	0.68	0.73	0.79	0.88	0.7	0.77	0.79	0.88	0.7	0.76	0.79	0.85	0.69	0.76
PowerOneLocus RecOrRec 1.2 2 0.0000000	0.48	0.6	0.36	0.43	0.43	0.6	0.32	0.41	0.45	0.61	0.32	0.42	0.49	0.64	0.34	0.42	0.5	0.64	0.34	0.43	0.49	0.61	0.34	0.43	0.52	0.68	0.38	0.45	0.52	0.68	0.37	0.45	0.48	0.6	0.36	0.42
PowerOneLocus RecOrRec 1.6 2 0.0000000	0.53	0.7	0.42	0.49	0.5	0.65	0.38	0.45	0.5	0.66	0.38	0.47	0.55	0.72	0.4	0.5	0.56	0.72	0.4	0.5	0.56	0.7	0.42	0.48	0.59	0.74	0.44	0.54	0.59	0.74	0.44	0.54	0.53	0.69	0.4	0.48
PowerOneLocus RecOrRec 2.0 2 0.0000000	0.63	0.76	0.48	0.57	0.59	0.71	0.45	0.55	0.6	0.72	0.46	0.56	0.62	0.76	0.47	0.57	0.63	0.76	0.47	0.57	0.63	0.74	0.5	0.57	0.65	0.78	0.5	0.62	0.65	0.78	0.5	0.62	0.62	0.75	0.48	0.57
PowerOneLocus RecOrRec 2.4 2 0.0000000	0.73	0.79	0.57	0.7	0.69	0.79	0.51	0.61	0.69	0.79	0.52	0.62	0.74	0.79	0.56	0.69	0.74	0.79	0.56	0.69	0.69	0.79	0.58	0.65	0.75	0.81	0.58	0.69	0.75	0.81	0.58	0.69	0.72	0.8	0.56	0.69
PowerOneLocus RecOrRec 2.6 2 0.0000000	0.76	0.8	0.58	0.7	0.71	0.8	0.55	0.65	0.72	0.8	0.56	0.65	0.75	0.83	0.57	0.72	0.75	0.82	0.57	0.73	0.72	0.79	0.59	0.69	0.75	0.83	0.58	0.73	0.75	0.82	0.58	0.73	0.76	0.81	0.58	0.69
PowerOneLocus Additive 1.2 4 0.0000000	0.58	0.68	0.44	0.52	0.48	0.65	0.34	0.44	0.57	0.7	0.41	0.48	0.64	0.77	0.49	0.58	0.65	0.77	0.47	0.6	0.56	0.69	0.38	0.54	0.67	0.83	0.5	0.61	0.68	0.82	0.49	0.62	0.54	0.65	0.4	0.49
PowerOneLocus Additive 1.6 4 0.0000000	0.71	0.8	0.61	0.64	0.66	0.79	0.52	0.63	0.72	0.81	0.57	0.66	0.74	0.85	0.6	0.7	0.75	0.85	0.6	0.7	0.69	0.79	0.56	0.64	0.74	0.89	0.61	0.71	0.74	0.89	0.61	0.71	0.68	0.79	0.57	0.62
PowerOneLocus Additive 2.0 4 0.0000000	0.81	0.84	0.69	0.75	0.75	0.85	0.62	0.73	0.79	0.87	0.68	0.76	0.82	0.91	0.67	0.79	0.83	0.91	0.68	0.78	0.73	0.86	0.65	0.69	0.83	0.96	0.68	0.8	0.85	0.96	0.69	0.8	0.78	0.84	0.68	0.72
PowerOneLocus Additive 2.4 4 0.0000000	0.83	0.94	0.74	0.8	0.81	0.88	0.68	0.76	0.82	0.92	0.71	0.8	0.88	0.95	0.73	0.83	0.87	0.95	0.74	0.83	0.82	0.92	0.68	0.76	0.92	0.99	0.74	0.85	0.9	0.99	0.74	0.85	0.82	0.93	0.73	0.8
