test model relativeRisk haplotypeLength recFrac YateTDT01 YateTDT05 YateTDT001 YateTDT005 Yate2TDT01 Yate2TDT05 Yate2TDT001 Yate2TDT005 YatepTDT01 YatepTDT05 YatepTDT001 YatepTDT005 Yatep2TDT01 Yatep2TDT05 Yatep2TDT001 Yatep2TDT005 LaplaceTDT01 LaplaceTDT05 LaplaceTDT001 LaplaceTDT005 Laplace2TDT01 Laplace2TDT05 Laplace2TDT001 Laplace2TDT005 Grouping01 Grouping05 Grouping001 Grouping005 sTDT01 sTDT05 sTDT001 sTDT005 TDT01 TDT05 TDT001 TDT005 propTDT01 propTDT05 propTDT001 propTDT005 logTDT01 logTDT05 logTDT001 logTDT005 TDT_m10_01 TDT_m10_05 TDT_m10_001 TDT_m10_005 WTDT01 WTDT05 WTDT001 WTDT005 WWTDT01 WWTDT05 WWTDT001 WWTDT005 EntTDT01 EntTDT05 EntTDT001 EntTDT005
PowerOneLocus DomOrDom 4 1 0.0000000	0.225806	0.311828	0.16129	0.215054	0.215054	0.311828	0.16129	0.193548	0.225806	0.322581	0.16129	0.215054	0.225806	0.322581	0.16129	0.215054	0.225806	0.322581	0.16129	0.215054	0.225806	0.311828	0.16129	0.215054	0.225806	0.322581	0.16129	0.215054	0.225806	0.322581	0.16129	0.215054	0.225806	0.322581	0.16129	0.215054	0.16129	0.247312	0.11828	0.139785	0	0	0	0	0.225806	0.322581	0.16129	0.215054	0.27957	0.397849	0.225806	0.247312	0.236559	0.333333	0.172043	0.225806	0.268817	0.408602	0.193548	0.258065
PowerOneLocus DomOrDom 4 1 0.0000500	0.106383	0.170213	0.0531915	0.0957447	0.106383	0.159574	0.0531915	0.0957447	0.106383	0.170213	0.0531915	0.106383	0.106383	0.170213	0.0531915	0.106383	0.106383	0.170213	0.0531915	0.106383	0.106383	0.170213	0.0531915	0.106383	0.106383	0.170213	0.0531915	0.106383	0.106383	0.170213	0.0531915	0.106383	0.106383	0.170213	0.0531915	0.106383	0.0744681	0.117021	0.0425532	0.0531915	0	0	0	0	0.106383	0.170213	0.0531915	0.106383	0.159574	0.287234	0.0957447	0.138298	0.117021	0.202128	0.0851064	0.0957447	0.191489	0.265957	0.148936	0.159574
PowerOneLocus DomOrDom 4 1 0.0001000	0.0729167	0.125	0.03125	0.0625	0.0729167	0.114583	0.0208333	0.0625	0.0729167	0.125	0.03125	0.0625	0.0729167	0.125	0.03125	0.0625	0.0729167	0.125	0.03125	0.0625	0.0729167	0.125	0.03125	0.0625	0.0729167	0.125	0.03125	0.0625	0.0729167	0.125	0.03125	0.0625	0.0729167	0.125	0.03125	0.0625	0.0208333	0.0416667	0.0104167	0.0104167	0	0	0	0	0.0729167	0.125	0.03125	0.0625	0.114583	0.1875	0.0729167	0.104167	0.0833333	0.125	0.0625	0.0833333	0.125	0.166667	0.104167	0.125
PowerOneLocus DomOrDom 4 1 0.0002000	0.0918367	0.132653	0.0612245	0.0816327	0.0816327	0.132653	0.0612245	0.0816327	0.0918367	0.142857	0.0612245	0.0816327	0.0918367	0.142857	0.0612245	0.0816327	0.0918367	0.132653	0.0612245	0.0816327	0.0918367	0.132653	0.0612245	0.0816327	0.0918367	0.142857	0.0612245	0.0816327	0.0918367	0.142857	0.0612245	0.0816327	0.0918367	0.142857	0.0612245	0.0816327	0.0612245	0.0918367	0.0408163	0.0510204	0	0	0	0	0.0918367	0.142857	0.0612245	0.0816327	0.153061	0.173469	0.0816327	0.122449	0.122449	0.153061	0.0714286	0.0918367	0.132653	0.163265	0.102041	0.112245
PowerOneLocus DomOrDom 4 1 0.0004000	0.0210526	0.0631579	0.0105263	0.0210526	0.0210526	0.0631579	0.0105263	0.0210526	0.0315789	0.0631579	0.0105263	0.0210526	0.0315789	0.0631579	0.0105263	0.0210526	0.0210526	0.0631579	0.0105263	0.0210526	0.0210526	0.0631579	0.0105263	0.0210526	0.0315789	0.0631579	0.0105263	0.0210526	0.0315789	0.0631579	0.0105263	0.0210526	0.0315789	0.0631579	0.0105263	0.0210526	0.0105263	0.0105263	0.0105263	0.0105263	0	0	0	0	0.0315789	0.0631579	0.0105263	0.0210526	0.0526316	0.0947368	0.0315789	0.0526316	0.0421053	0.0631579	0.0210526	0.0315789	0.0526316	0.105263	0.0526316	0.0526316
PowerOneLocus DomOrDom 6 1 0.0000000	0.258065	0.322581	0.172043	0.204301	0.258065	0.311828	0.16129	0.204301	0.268817	0.333333	0.172043	0.215054	0.268817	0.333333	0.172043	0.215054	0.268817	0.333333	0.172043	0.215054	0.258065	0.322581	0.172043	0.204301	0.268817	0.333333	0.172043	0.215054	0.268817	0.333333	0.172043	0.215054	0.268817	0.333333	0.172043	0.215054	0.193548	0.268817	0.11828	0.172043	0	0	0	0	0.268817	0.333333	0.172043	0.215054	0.311828	0.44086	0.215054	0.27957	0.268817	0.333333	0.193548	0.215054	0.322581	0.430108	0.236559	0.268817
PowerOneLocus DomOrDom 6 1 0.0000500	0.126316	0.168421	0.0526316	0.105263	0.126316	0.168421	0.0421053	0.105263	0.136842	0.168421	0.0736842	0.105263	0.136842	0.168421	0.0736842	0.105263	0.136842	0.168421	0.0631579	0.105263	0.136842	0.168421	0.0631579	0.105263	0.136842	0.168421	0.0736842	0.105263	0.136842	0.168421	0.0736842	0.105263	0.136842	0.168421	0.0736842	0.105263	0.0947368	0.126316	0.0421053	0.0631579	0	0	0	0	0.136842	0.168421	0.0736842	0.105263	0.157895	0.263158	0.0947368	0.126316	0.126316	0.189474	0.0842105	0.115789	0.178947	0.231579	0.126316	0.136842
PowerOneLocus DomOrDom 6 1 0.0001000	0.0625	0.114583	0.03125	0.0520833	0.0625	0.114583	0.03125	0.0416667	0.0625	0.125	0.03125	0.0520833	0.0625	0.125	0.03125	0.0520833	0.0625	0.125	0.03125	0.0520833	0.0625	0.125	0.03125	0.0520833	0.0625	0.125	0.03125	0.0520833	0.0625	0.125	0.03125	0.0520833	0.0625	0.125	0.03125	0.0520833	0.0104167	0.0208333	0.0104167	0.0104167	0	0	0	0	0.0625	0.125	0.03125	0.0520833	0.125	0.177083	0.0729167	0.104167	0.104167	0.125	0.0520833	0.0729167	0.125	0.208333	0.104167	0.114583
PowerOneLocus DomOrDom 6 1 0.0002000	0.0824742	0.134021	0.0618557	0.0721649	0.0824742	0.134021	0.0618557	0.0721649	0.0927835	0.14433	0.0618557	0.0721649	0.0927835	0.14433	0.0618557	0.0721649	0.0927835	0.14433	0.0618557	0.0721649	0.0824742	0.134021	0.0618557	0.0721649	0.0927835	0.14433	0.0618557	0.0721649	0.0927835	0.14433	0.0618557	0.0721649	0.0927835	0.14433	0.0618557	0.0721649	0.0618557	0.0927835	0.0515464	0.0515464	0	0	0	0	0.0927835	0.14433	0.0618557	0.0721649	0.134021	0.175258	0.0927835	0.134021	0.113402	0.154639	0.0618557	0.103093	0.164948	0.185567	0.103093	0.14433
PowerOneLocus DomOrDom 6 1 0.0004000	0.0434783	0.0543478	0.0108696	0.0326087	0.0434783	0.0543478	0.0108696	0.0326087	0.0434783	0.0652174	0.0108696	0.0326087	0.0434783	0.0652174	0.0108696	0.0326087	0.0434783	0.0652174	0.0108696	0.0326087	0.0434783	0.0543478	0.0108696	0.0326087	0.0434783	0.0652174	0.0108696	0.0326087	0.0434783	0.0652174	0.0108696	0.0326087	0.0434783	0.0652174	0.0108696	0.0326087	0.0217391	0.0217391	0.0108696	0.0108696	0	0	0	0	0.0434783	0.0652174	0.0108696	0.0326087	0.0543478	0.108696	0.0217391	0.0434783	0.0326087	0.0652174	0.0217391	0.0326087	0.0543478	0.0869565	0.0434783	0.0434783
PowerOneLocus DomOrDom 8 1 0.0000000	0.282609	0.326087	0.195652	0.26087	0.271739	0.315217	0.195652	0.25	0.282609	0.336957	0.195652	0.26087	0.282609	0.336957	0.195652	0.26087	0.282609	0.336957	0.195652	0.26087	0.282609	0.326087	0.195652	0.26087	0.282609	0.336957	0.195652	0.26087	0.282609	0.336957	0.195652	0.26087	0.282609	0.336957	0.195652	0.26087	0.206522	0.271739	0.152174	0.195652	0	0	0	0	0.282609	0.336957	0.195652	0.26087	0.358696	0.467391	0.26087	0.315217	0.282609	0.380435	0.217391	0.26087	0.336957	0.445652	0.271739	0.315217
PowerOneLocus DomOrDom 8 1 0.0000500	0.125	0.166667	0.0625	0.114583	0.125	0.166667	0.0625	0.104167	0.125	0.166667	0.0625	0.114583	0.125	0.166667	0.0625	0.114583	0.125	0.166667	0.0625	0.114583	0.125	0.166667	0.0625	0.114583	0.125	0.166667	0.0625	0.114583	0.125	0.166667	0.0625	0.114583	0.125	0.166667	0.0625	0.114583	0.0729167	0.125	0.0520833	0.0625	0	0	0	0	0.125	0.166667	0.0625	0.114583	0.15625	0.270833	0.104167	0.15625	0.135417	0.166667	0.0833333	0.125	0.145833	0.21875	0.114583	0.135417
PowerOneLocus DomOrDom 8 1 0.0001000	0.0520833	0.114583	0.03125	0.0520833	0.0520833	0.114583	0.0208333	0.0416667	0.0625	0.114583	0.03125	0.0520833	0.0625	0.114583	0.03125	0.0520833	0.0520833	0.114583	0.03125	0.0520833	0.0520833	0.114583	0.03125	0.0520833	0.0729167	0.114583	0.03125	0.0520833	0.0729167	0.114583	0.03125	0.0520833	0.0729167	0.114583	0.03125	0.0520833	0.0104167	0.0416667	0.0104167	0.0104167	0	0	0	0	0.0729167	0.114583	0.03125	0.0520833	0.104167	0.197917	0.0729167	0.09375	0.0833333	0.125	0.0520833	0.0833333	0.125	0.166667	0.0833333	0.104167
PowerOneLocus DomOrDom 8 1 0.0002000	0.103093	0.134021	0.0515464	0.0824742	0.0824742	0.134021	0.0515464	0.0721649	0.103093	0.134021	0.0515464	0.0824742	0.103093	0.134021	0.0515464	0.0824742	0.103093	0.134021	0.0515464	0.0824742	0.103093	0.134021	0.0515464	0.0824742	0.103093	0.134021	0.0515464	0.0824742	0.103093	0.134021	0.0515464	0.0824742	0.103093	0.134021	0.0515464	0.0824742	0.0618557	0.0824742	0.0309278	0.0515464	0	0	0	0	0.103093	0.134021	0.0515464	0.0824742	0.134021	0.195876	0.0927835	0.103093	0.103093	0.14433	0.0618557	0.0927835	0.14433	0.175258	0.103093	0.123711
PowerOneLocus DomOrDom 8 1 0.0004000	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0107527	0.0215054	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0107527	0.0322581	0.0107527	0.0322581	0.0107527	0.0107527	0	0	0	0	0.0322581	0.0537634	0.0107527	0.0322581	0.0430108	0.0752688	0.0322581	0.0322581	0.0322581	0.0430108	0.0322581	0.0322581	0.0430108	0.0645161	0.0430108	0.0430108
PowerOneLocus DomOrDom 10 1 0.0000000	0.304348	0.358696	0.228261	0.26087	0.282609	0.336957	0.228261	0.26087	0.304348	0.369565	0.228261	0.26087	0.304348	0.369565	0.228261	0.26087	0.304348	0.369565	0.228261	0.26087	0.304348	0.358696	0.228261	0.26087	0.304348	0.369565	0.228261	0.26087	0.304348	0.369565	0.228261	0.26087	0.304348	0.369565	0.228261	0.26087	0.217391	0.271739	0.184783	0.206522	0	0	0	0	0.304348	0.369565	0.228261	0.26087	0.391304	0.467391	0.26087	0.336957	0.315217	0.402174	0.23913	0.282609	0.358696	0.478261	0.282609	0.326087
PowerOneLocus DomOrDom 10 1 0.0000500	0.129032	0.182796	0.0752688	0.129032	0.129032	0.172043	0.0645161	0.11828	0.129032	0.182796	0.0752688	0.129032	0.129032	0.182796	0.0752688	0.129032	0.129032	0.182796	0.0752688	0.129032	0.129032	0.182796	0.0752688	0.129032	0.129032	0.182796	0.0752688	0.129032	0.129032	0.182796	0.0752688	0.129032	0.129032	0.182796	0.0752688	0.129032	0.0860215	0.139785	0.0645161	0.0645161	0	0	0	0	0.129032	0.182796	0.0752688	0.129032	0.16129	0.290323	0.11828	0.16129	0.150538	0.172043	0.0967742	0.139785	0.16129	0.215054	0.129032	0.139785
PowerOneLocus DomOrDom 10 1 0.0001000	0.0520833	0.145833	0.0104167	0.0520833	0.0520833	0.125	0.0104167	0.0416667	0.0520833	0.145833	0.0208333	0.0520833	0.0520833	0.145833	0.0208333	0.0520833	0.0520833	0.145833	0.0104167	0.0520833	0.0520833	0.145833	0.0104167	0.0520833	0.0625	0.145833	0.0208333	0.0520833	0.0625	0.145833	0.0208333	0.0520833	0.0625	0.145833	0.0208333	0.0520833	0.0104167	0.0416667	0	0.0104167	0	0	0	0	0.0625	0.145833	0.0208333	0.0520833	0.104167	0.208333	0.0520833	0.0729167	0.0833333	0.135417	0.0416667	0.0625	0.114583	0.197917	0.0729167	0.09375
PowerOneLocus DomOrDom 10 1 0.0002000	0.0927835	0.134021	0.0515464	0.0824742	0.0927835	0.134021	0.0515464	0.0824742	0.0927835	0.134021	0.0618557	0.0824742	0.0927835	0.134021	0.0618557	0.0824742	0.0927835	0.134021	0.0618557	0.0824742	0.0927835	0.134021	0.0618557	0.0824742	0.0927835	0.134021	0.0618557	0.0824742	0.0927835	0.134021	0.0618557	0.0824742	0.0927835	0.134021	0.0618557	0.0824742	0.0721649	0.0927835	0.0412371	0.0515464	0	0	0	0	0.0927835	0.134021	0.0618557	0.0824742	0.123711	0.185567	0.0927835	0.113402	0.103093	0.154639	0.0824742	0.103093	0.134021	0.185567	0.123711	0.123711
PowerOneLocus DomOrDom 10 1 0.0004000	0.0326087	0.0543478	0.0108696	0.0217391	0.0326087	0.0543478	0.0108696	0.0217391	0.0326087	0.0543478	0.0108696	0.0217391	0.0326087	0.0543478	0.0108696	0.0217391	0.0326087	0.0543478	0.0108696	0.0217391	0.0326087	0.0543478	0.0108696	0.0217391	0.0326087	0.0543478	0.0108696	0.0217391	0.0326087	0.0543478	0.0108696	0.0217391	0.0326087	0.0543478	0.0108696	0.0217391	0.0108696	0.0326087	0.0108696	0.0108696	0	0	0	0	0.0326087	0.0543478	0.0108696	0.0217391	0.0434783	0.0978261	0.0326087	0.0326087	0.0326087	0.0543478	0.0326087	0.0326087	0.0434783	0.076087	0.0434783	0.0434783
PowerOneLocus RecOrRec 2 1 0.0000000	0.159574	0.223404	0.106383	0.148936	0.159574	0.212766	0.106383	0.138298	0.159574	0.234043	0.106383	0.148936	0.159574	0.234043	0.106383	0.148936	0.159574	0.234043	0.106383	0.148936	0.159574	0.234043	0.106383	0.148936	0.159574	0.234043	0.106383	0.148936	0.159574	0.234043	0.106383	0.148936	0.159574	0.234043	0.106383	0.148936	0.12766	0.159574	0.0638298	0.106383	0	0	0	0	0.159574	0.234043	0.106383	0.148936	0.212766	0.287234	0.159574	0.170213	0.159574	0.244681	0.138298	0.159574	0.191489	0.276596	0.148936	0.170213
PowerOneLocus RecOrRec 2 1 0.0000500	0.0421053	0.168421	0.0315789	0.0421053	0.0421053	0.157895	0.0315789	0.0421053	0.0526316	0.178947	0.0315789	0.0421053	0.0526316	0.178947	0.0315789	0.0421053	0.0526316	0.168421	0.0315789	0.0421053	0.0526316	0.168421	0.0315789	0.0421053	0.0526316	0.178947	0.0315789	0.0421053	0.0526316	0.178947	0.0315789	0.0421053	0.0526316	0.178947	0.0315789	0.0421053	0.0421053	0.0736842	0.0315789	0.0315789	0	0	0	0	0.0526316	0.178947	0.0315789	0.0421053	0.147368	0.231579	0.0736842	0.105263	0.0736842	0.157895	0.0315789	0.0736842	0.115789	0.221053	0.0631579	0.0947368
PowerOneLocus RecOrRec 2 1 0.0001000	0.0416667	0.0625	0.0104167	0.03125	0.03125	0.0625	0.0104167	0.03125	0.0416667	0.0729167	0.0104167	0.03125	0.0416667	0.0729167	0.0104167	0.03125	0.0416667	0.0625	0.0104167	0.03125	0.0416667	0.0625	0.0104167	0.03125	0.0416667	0.0729167	0.0104167	0.03125	0.0416667	0.0729167	0.0104167	0.03125	0.0416667	0.0729167	0.0104167	0.03125	0.0208333	0.03125	0	0.0104167	0	0	0	0	0.0416667	0.0729167	0.0104167	0.03125	0.0625	0.15625	0.03125	0.0416667	0.0520833	0.09375	0.0208333	0.03125	0.104167	0.15625	0.0625	0.09375
PowerOneLocus RecOrRec 2 1 0.0002000	0.0721649	0.103093	0.0721649	0.0721649	0.0721649	0.0927835	0.0618557	0.0721649	0.0721649	0.123711	0.0721649	0.0721649	0.0721649	0.123711	0.0721649	0.0721649	0.0721649	0.123711	0.0721649	0.0721649	0.0721649	0.113402	0.0721649	0.0721649	0.0721649	0.123711	0.0721649	0.0721649	0.0721649	0.123711	0.0721649	0.0721649	0.0721649	0.123711	0.0721649	0.0721649	0.0618557	0.0824742	0.0412371	0.0515464	0	0	0	0	0.0721649	0.123711	0.0721649	0.0721649	0.123711	0.185567	0.0721649	0.0927835	0.0721649	0.134021	0.0721649	0.0721649	0.113402	0.164948	0.113402	0.113402
PowerOneLocus RecOrRec 2 1 0.0004000	0.0309278	0.0721649	0.0103093	0.0206186	0.0206186	0.0721649	0.0103093	0.0206186	0.0309278	0.0721649	0.0103093	0.0206186	0.0309278	0.0721649	0.0103093	0.0206186	0.0309278	0.0721649	0.0103093	0.0206186	0.0309278	0.0721649	0.0103093	0.0206186	0.0309278	0.0721649	0.0103093	0.0206186	0.0309278	0.0721649	0.0103093	0.0206186	0.0309278	0.0721649	0.0103093	0.0206186	0.0103093	0.0103093	0.0103093	0.0103093	0	0	0	0	0.0309278	0.0721649	0.0103093	0.0206186	0.0618557	0.103093	0.0309278	0.0515464	0.0412371	0.0824742	0.0206186	0.0309278	0.0721649	0.0927835	0.0515464	0.0721649
PowerOneLocus RecOrRec 4 1 0.0000000	0.236559	0.311828	0.172043	0.236559	0.236559	0.311828	0.16129	0.215054	0.236559	0.311828	0.172043	0.236559	0.236559	0.311828	0.172043	0.236559	0.236559	0.311828	0.172043	0.236559	0.236559	0.311828	0.172043	0.236559	0.236559	0.311828	0.172043	0.236559	0.236559	0.311828	0.172043	0.236559	0.236559	0.311828	0.172043	0.236559	0.182796	0.258065	0.11828	0.150538	0	0	0	0	0.236559	0.311828	0.172043	0.236559	0.27957	0.387097	0.225806	0.268817	0.258065	0.311828	0.204301	0.225806	0.27957	0.387097	0.236559	0.268817
PowerOneLocus RecOrRec 4 1 0.0000500	0.117021	0.202128	0.0531915	0.0957447	0.117021	0.180851	0.0531915	0.0957447	0.117021	0.223404	0.0531915	0.0957447	0.117021	0.223404	0.0531915	0.0957447	0.117021	0.223404	0.0531915	0.0957447	0.117021	0.202128	0.0531915	0.0957447	0.117021	0.223404	0.0531915	0.0957447	0.117021	0.223404	0.0531915	0.0957447	0.117021	0.223404	0.0531915	0.0957447	0.0851064	0.106383	0.0425532	0.0638298	0	0	0	0	0.117021	0.223404	0.0531915	0.0957447	0.202128	0.319149	0.106383	0.180851	0.12766	0.265957	0.0851064	0.106383	0.191489	0.287234	0.138298	0.159574
PowerOneLocus RecOrRec 4 1 0.0001000	0.0729167	0.135417	0.0208333	0.0520833	0.0520833	0.114583	0.0208333	0.0520833	0.0729167	0.145833	0.03125	0.0520833	0.0729167	0.145833	0.03125	0.0520833	0.0729167	0.145833	0.03125	0.0520833	0.0729167	0.135417	0.03125	0.0520833	0.0729167	0.145833	0.03125	0.0520833	0.0729167	0.145833	0.03125	0.0520833	0.0729167	0.145833	0.03125	0.0520833	0.03125	0.0416667	0.0104167	0.0104167	0	0	0	0	0.0729167	0.145833	0.03125	0.0520833	0.135417	0.197917	0.0833333	0.135417	0.0833333	0.15625	0.0520833	0.0833333	0.15625	0.177083	0.114583	0.135417
PowerOneLocus RecOrRec 4 1 0.0002000	0.0824742	0.164948	0.0515464	0.0824742	0.0824742	0.154639	0.0515464	0.0721649	0.0927835	0.175258	0.0515464	0.0824742	0.0927835	0.175258	0.0515464	0.0824742	0.0927835	0.175258	0.0515464	0.0824742	0.0824742	0.164948	0.0515464	0.0824742	0.0927835	0.175258	0.0515464	0.0824742	0.0927835	0.175258	0.0515464	0.0824742	0.0927835	0.175258	0.0515464	0.0824742	0.0618557	0.0927835	0.0309278	0.0515464	0	0	0	0	0.0927835	0.175258	0.0515464	0.0824742	0.154639	0.185567	0.103093	0.113402	0.123711	0.164948	0.0618557	0.103093	0.123711	0.185567	0.0824742	0.113402
PowerOneLocus RecOrRec 4 1 0.0004000	0.0208333	0.0416667	0.0104167	0.0208333	0.0208333	0.0416667	0.0104167	0.0208333	0.0208333	0.0416667	0.0104167	0.0208333	0.0208333	0.0416667	0.0104167	0.0208333	0.0208333	0.0416667	0.0104167	0.0208333	0.0208333	0.0416667	0.0104167	0.0208333	0.0208333	0.0416667	0.0104167	0.0208333	0.0208333	0.0416667	0.0104167	0.0208333	0.0208333	0.0416667	0.0104167	0.0208333	0.0104167	0.0104167	0.0104167	0.0104167	0	0	0	0	0.0208333	0.0416667	0.0104167	0.0208333	0.0520833	0.114583	0.03125	0.0416667	0.0416667	0.0520833	0.0208333	0.03125	0.0625	0.09375	0.0520833	0.0625
PowerOneLocus RecOrRec 6 1 0.0000000	0.366667	0.433333	0.244444	0.3	0.366667	0.422222	0.244444	0.288889	0.366667	0.455556	0.244444	0.311111	0.366667	0.455556	0.244444	0.311111	0.366667	0.455556	0.244444	0.311111	0.366667	0.444444	0.244444	0.311111	0.366667	0.455556	0.244444	0.311111	0.366667	0.455556	0.244444	0.311111	0.366667	0.455556	0.244444	0.311111	0.233333	0.344444	0.2	0.211111	0	0	0	0	0.366667	0.455556	0.244444	0.311111	0.444444	0.577778	0.333333	0.433333	0.4	0.488889	0.288889	0.366667	0.433333	0.511111	0.333333	0.411111
PowerOneLocus RecOrRec 6 1 0.0000500	0.129032	0.182796	0.107527	0.11828	0.129032	0.182796	0.107527	0.11828	0.129032	0.193548	0.107527	0.11828	0.129032	0.193548	0.107527	0.11828	0.129032	0.193548	0.107527	0.11828	0.129032	0.182796	0.107527	0.11828	0.129032	0.193548	0.107527	0.11828	0.129032	0.193548	0.107527	0.11828	0.129032	0.193548	0.107527	0.11828	0.107527	0.172043	0.0752688	0.0752688	0	0	0	0	0.129032	0.193548	0.107527	0.11828	0.16129	0.333333	0.129032	0.150538	0.150538	0.204301	0.107527	0.139785	0.193548	0.311828	0.150538	0.172043
PowerOneLocus RecOrRec 6 1 0.0001000	0.0729167	0.177083	0.0208333	0.0520833	0.0729167	0.166667	0.0104167	0.0520833	0.0729167	0.1875	0.0208333	0.0625	0.0729167	0.1875	0.0208333	0.0625	0.0729167	0.1875	0.0208333	0.0625	0.0729167	0.1875	0.0104167	0.0520833	0.0729167	0.1875	0.0208333	0.0625	0.0729167	0.1875	0.0208333	0.0625	0.0729167	0.1875	0.0208333	0.0625	0.0208333	0.0729167	0	0.0104167	0	0	0	0	0.0729167	0.1875	0.0208333	0.0625	0.135417	0.21875	0.0625	0.0833333	0.0729167	0.166667	0.0520833	0.0729167	0.125	0.229167	0.0729167	0.09375
PowerOneLocus RecOrRec 6 1 0.0002000	0.113402	0.134021	0.0618557	0.0824742	0.0927835	0.134021	0.0618557	0.0618557	0.113402	0.134021	0.0618557	0.0824742	0.113402	0.134021	0.0618557	0.0824742	0.113402	0.134021	0.0618557	0.0824742	0.113402	0.134021	0.0618557	0.0824742	0.113402	0.134021	0.0618557	0.0824742	0.113402	0.134021	0.0618557	0.0824742	0.113402	0.134021	0.0618557	0.0824742	0.0618557	0.0927835	0.0412371	0.0515464	0	0	0	0	0.113402	0.134021	0.0618557	0.0824742	0.134021	0.237113	0.103093	0.134021	0.123711	0.164948	0.0721649	0.113402	0.164948	0.226804	0.123711	0.134021
PowerOneLocus RecOrRec 6 1 0.0004000	0.0322581	0.0537634	0.0215054	0.0322581	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0215054	0.0322581	0.0322581	0.0537634	0.0215054	0.0322581	0.0322581	0.0537634	0.0215054	0.0322581	0.0322581	0.0537634	0.0107527	0.0322581	0.0322581	0.0537634	0.0215054	0.0322581	0.0322581	0.0537634	0.0215054	0.0322581	0.0322581	0.0537634	0.0215054	0.0322581	0.0215054	0.0322581	0.0107527	0.0215054	0	0	0	0	0.0322581	0.0537634	0.0215054	0.0322581	0.0645161	0.0860215	0.0215054	0.0430108	0.0430108	0.0752688	0.0107527	0.0322581	0.0537634	0.0860215	0.0322581	0.0537634
PowerOneLocus RecOrRec 8 1 0.0000000	0.362637	0.505495	0.285714	0.340659	0.362637	0.483516	0.274725	0.340659	0.384615	0.505495	0.285714	0.340659	0.384615	0.505495	0.285714	0.340659	0.384615	0.505495	0.285714	0.340659	0.362637	0.505495	0.285714	0.340659	0.384615	0.505495	0.285714	0.340659	0.384615	0.505495	0.285714	0.340659	0.384615	0.505495	0.285714	0.340659	0.296703	0.373626	0.21978	0.263736	0	0	0	0	0.384615	0.505495	0.285714	0.340659	0.505495	0.637363	0.373626	0.461538	0.428571	0.527473	0.32967	0.406593	0.538462	0.648352	0.450549	0.505495
PowerOneLocus RecOrRec 8 1 0.0000500	0.189474	0.284211	0.105263	0.147368	0.178947	0.263158	0.105263	0.147368	0.189474	0.315789	0.105263	0.168421	0.189474	0.315789	0.105263	0.157895	0.189474	0.315789	0.105263	0.147368	0.189474	0.284211	0.105263	0.147368	0.189474	0.315789	0.105263	0.168421	0.189474	0.315789	0.105263	0.168421	0.189474	0.315789	0.105263	0.168421	0.105263	0.178947	0.0736842	0.105263	0	0	0	0	0.189474	0.315789	0.105263	0.168421	0.273684	0.389474	0.189474	0.221053	0.210526	0.336842	0.136842	0.189474	0.252632	0.389474	0.2	0.221053
PowerOneLocus RecOrRec 8 1 0.0001000	0.103093	0.14433	0.0206186	0.0618557	0.0927835	0.14433	0.0206186	0.0618557	0.103093	0.154639	0.0206186	0.0721649	0.103093	0.154639	0.0206186	0.0721649	0.103093	0.14433	0.0206186	0.0721649	0.103093	0.14433	0.0206186	0.0618557	0.103093	0.154639	0.0206186	0.0721649	0.103093	0.154639	0.0206186	0.0721649	0.103093	0.154639	0.0206186	0.0721649	0.0412371	0.0618557	0.0103093	0.0206186	0	0	0	0	0.103093	0.154639	0.0206186	0.0721649	0.134021	0.247423	0.0721649	0.113402	0.113402	0.185567	0.0412371	0.0927835	0.175258	0.257732	0.103093	0.175258
PowerOneLocus RecOrRec 8 1 0.0002000	0.0816327	0.173469	0.0612245	0.0714286	0.0816327	0.173469	0.0612245	0.0714286	0.0816327	0.183673	0.0612245	0.0714286	0.0816327	0.183673	0.0612245	0.0714286	0.0816327	0.183673	0.0612245	0.0714286	0.0816327	0.173469	0.0612245	0.0714286	0.0816327	0.183673	0.0612245	0.0714286	0.0816327	0.183673	0.0612245	0.0714286	0.0816327	0.183673	0.0612245	0.0714286	0.0714286	0.112245	0.0408163	0.0510204	0	0	0	0	0.0816327	0.183673	0.0612245	0.0714286	0.183673	0.234694	0.0816327	0.173469	0.142857	0.183673	0.0510204	0.102041	0.163265	0.204082	0.102041	0.142857
PowerOneLocus RecOrRec 8 1 0.0004000	0.0210526	0.0526316	0.0210526	0.0210526	0.0210526	0.0526316	0.0210526	0.0210526	0.0210526	0.0631579	0.0210526	0.0210526	0.0210526	0.0631579	0.0210526	0.0210526	0.0210526	0.0631579	0.0210526	0.0210526	0.0210526	0.0631579	0.0210526	0.0210526	0.0210526	0.0631579	0.0210526	0.0210526	0.0210526	0.0631579	0.0210526	0.0210526	0.0210526	0.0631579	0.0210526	0.0210526	0.0105263	0.0315789	0.0105263	0.0105263	0	0	0	0	0.0210526	0.0631579	0.0210526	0.0210526	0.0526316	0.105263	0.0315789	0.0421053	0.0421053	0.0631579	0.0210526	0.0315789	0.0526316	0.0947368	0.0421053	0.0421053
